Model,ID1,ID2,ID3,ID4,average_accuracy,AUC,f1_score,AVG_accuracy,AVG_AUC,AVG_f1_score,,,Cluster1,Cluster2,Cluster3,Cluster4
XGBoost,cg18710784,cg19619405,cg13545212,cg16126280,0.952808989,0.861033893,0.973717146,,,,,,,,,
RandomForest,cg18710784,cg19619405,cg13545212,cg16126280,0.968539326,0.907355929,0.98245614,,,,,,,,,
Logistic Regression,cg22877509,cg19619405,cg13545212,cg16126280,0.957303371,0.835400406,0.97645601,,,,,,,,,
SVM,cg22877509,cg19619405,cg13545212,cg16126280,0.968539326,0.916737945,0.98241206,,,,,,,,,
XGBoost,cg22877509,cg19619405,cg13545212,cg16126280,0.961797753,0.903587084,0.978616352,,,,,,,,,
RandomForest,cg22877509,cg19619405,cg13545212,cg16126280,0.968539326,0.888591896,0.982543641,,,,,,,,,
Logistic Regression,cg24848035,cg19619405,cg13545212,cg16126280,0.970786517,0.880466161,0.983850932,,,,,,,,,
SVM,cg24848035,cg19619405,cg13545212,cg16126280,0.982022472,0.952421683,0.989949749,,,,,,,,,
XGBoost,cg24848035,cg19619405,cg13545212,cg16126280,0.973033708,0.919250508,0.984962406,,,,,,,,,
RandomForest,cg24848035,cg19619405,cg13545212,cg16126280,0.979775281,0.951165401,0.988679245,,,,,,,,,
Logistic Regression,cg26405020,cg19619405,cg13545212,cg16126280,0.952808989,0.832887843,0.973913043,,,,,,,,,
SVM,cg26405020,cg19619405,cg13545212,cg16126280,0.970786517,0.927376243,0.983647799,,,,,,,,,
XGBoost,cg26405020,cg19619405,cg13545212,cg16126280,0.966292135,0.896717631,0.981226533,,,,,,,,,
RandomForest,cg26405020,cg19619405,cg13545212,cg16126280,0.964044944,0.904843366,0.979899497,,,,,,,,,
Logistic Regression,cg27494647,cg19619405,cg13545212,cg16126280,0.964044944,0.8673153,0.980099502,,,,,,,,,
SVM,cg27494647,cg19619405,cg13545212,cg16126280,0.966292135,0.906099647,0.981179423,,,,,,,,,
XGBoost,cg27494647,cg19619405,cg13545212,cg16126280,0.97752809,0.921763071,0.9875,,,,,,,,,
RandomForest,cg27494647,cg19619405,cg13545212,cg16126280,0.973033708,0.909868491,0.985,,,,,,,,,
Logistic Regression,cg01158680,cg22881914,cg13545212,cg16126280,0.957303371,0.816636373,0.976572133,,,,,,,,,
SVM,cg01158680,cg22881914,cg13545212,cg16126280,0.964044944,0.886079333,0.98,,,,,,,,,
XGBoost,cg01158680,cg22881914,cg13545212,cg16126280,0.957303371,0.854164439,0.97633873,,,,,,,,,
RandomForest,cg01158680,cg22881914,cg13545212,cg16126280,0.959550562,0.864802737,0.97755611,,,,,,,,,
Decision Tree,cg04037038,cg22881914,cg13545212,cg16126280,0.914606742,0.759007805,0.95641345,,,,,,,,,
SVM,cg04037038,cg22881914,cg13545212,cg16126280,0.948314607,0.877285363,0.970996217,,,,,,,,,
XGBoost,cg04037038,cg22881914,cg13545212,cg16126280,0.939325843,0.825350155,0.96620776,,,,,,,,,
RandomForest,cg04037038,cg22881914,cg13545212,cg16126280,0.950561798,0.841013579,0.972568579,,,,,,,,,
Decision Tree,cg07445246,cg22881914,cg13545212,cg16126280,0.930337079,0.790922699,0.96,,,,,,,,,
SVM,cg07445246,cg22881914,cg13545212,cg16126280,0.964044944,0.914225382,0.979848866,,,,,,,,,
XGBoost,cg07445246,cg22881914,cg13545212,cg16126280,0.948314607,0.85852133,0.971141782,,,,,,,,,
RandomForest,cg07445246,cg22881914,cg13545212,cg16126280,0.95505618,0.890436224,0.974811083,,,,,,,,,
Logistic Regression,cg09293816,cg22881914,cg13545212,cg16126280,0.941573034,0.751550305,0.968137255,,,,,,,,,
SVM,cg09293816,cg22881914,cg13545212,cg16126280,0.964044944,0.895461349,0.979949875,,,,,,,,,
XGBoost,cg09293816,cg22881914,cg13545212,cg16126280,0.964044944,0.895461349,0.979949875,,,,,,,,,
RandomForest,cg09293816,cg22881914,cg13545212,cg16126280,0.961797753,0.875441035,0.978776529,,,,,,,,,
Logistic Regression,cg18710784,cg22881914,cg13545212,cg16126280,0.952808989,0.804741794,0.974106042,,,,,,,,,
SVM,cg18710784,cg22881914,cg13545212,cg16126280,0.970786517,0.90861221,0.983729662,,,,,,,,,
XGBoost,cg18710784,cg22881914,cg13545212,cg16126280,0.957303371,0.854164439,0.97633873,,,,,,,,,
RandomForest,cg18710784,cg22881914,cg13545212,cg16126280,0.95505618,0.862290174,0.975,,,,,,,,,
Logistic Regression,cg22877509,cg22881914,cg13545212,cg16126280,0.952808989,0.795359778,0.974169742,,,,,,,,,
SVM,cg22877509,cg22881914,cg13545212,cg16126280,0.959550562,0.864802737,0.97755611,,,,,,,,,
XGBoost,cg22877509,cg22881914,cg13545212,cg16126280,0.952808989,0.851651876,0.973782772,,,,,,,,,
RandomForest,cg22877509,cg22881914,cg13545212,cg16126280,0.961797753,0.866059018,0.97882939,,,,,,,,,
Logistic Regression,cg24848035,cg22881914,cg13545212,cg16126280,0.961797753,0.847294986,0.978934325,,,,,,,,,
SVM,cg24848035,cg22881914,cg13545212,cg16126280,0.968539326,0.916737945,0.98241206,,,,,,,,,
XGBoost,cg24848035,cg22881914,cg13545212,cg16126280,0.964044944,0.895461349,0.979949875,,,,,,,,,
RandomForest,cg24848035,cg22881914,cg13545212,cg16126280,0.975280899,0.929888806,0.986198243,,,,,,,,,
Logistic Regression,cg26405020,cg22881914,cg13545212,cg16126280,0.941573034,0.751550305,0.968137255,,,,,,,,,
SVM,cg26405020,cg22881914,cg13545212,cg16126280,0.961797753,0.894205068,0.978670013,,,,,,,,,
XGBoost,cg26405020,cg22881914,cg13545212,cg16126280,0.943820225,0.856008767,0.968553459,,,,,,,,,
RandomForest,cg26405020,cg22881914,cg13545212,cg16126280,0.964044944,0.886079333,0.98,,,,,,,,,
Logistic Regression,cg27494647,cg22881914,cg13545212,cg16126280,0.959550562,0.846038704,0.977667494,,,,,,,,,
SVM,cg27494647,cg22881914,cg13545212,cg16126280,0.964044944,0.895461349,0.979949875,,,,,,,,,
XGBoost,cg27494647,cg22881914,cg13545212,cg16126280,0.948314607,0.839757297,0.971285893,,,,,,,,,
RandomForest,cg27494647,cg22881914,cg13545212,cg16126280,0.957303371,0.854164439,0.97633873,,,,,,,,,
Logistic Regression,cg01158680,cg03520644,cg17152757,cg16126280,0.959550562,0.846038704,0.977667494,,,,,,,,,
SVM,cg01158680,cg03520644,cg17152757,cg16126280,0.966292135,0.92486368,0.981084489,,,,,,,,,
XGBoost,cg01158680,cg03520644,cg17152757,cg16126280,0.961797753,0.894205068,0.978670013,,,,,,,,,
RandomForest,cg01158680,cg03520644,cg17152757,cg16126280,0.966292135,0.906099647,0.981179423,,,,,,,,,
Logistic Regression,cg04037038,cg03520644,cg17152757,cg16126280,0.961797753,0.837912969,0.978986403,,,,,,,,,
SVM,cg04037038,cg03520644,cg17152757,cg16126280,0.973033708,0.956778574,0.984810127,,,,,,,,,
XGBoost,cg04037038,cg03520644,cg17152757,cg16126280,0.966292135,0.906099647,0.981179423,,,,,,,,,
RandomForest,cg04037038,cg03520644,cg17152757,cg16126280,0.968539326,0.907355929,0.98245614,,,,,,,,,
Logistic Regression,cg07445246,cg03520644,cg17152757,cg16126280,0.966292135,0.859189565,0.981412639,,,,,,,,,
SVM,cg07445246,cg03520644,cg17152757,cg16126280,0.986516854,0.964316262,0.992462312,,,,,,,,,
XGBoost,cg07445246,cg03520644,cg17152757,cg16126280,0.964044944,0.886079333,0.98,,,,,,,,,
RandomForest,cg07445246,cg03520644,cg17152757,cg16126280,0.973033708,0.909868491,0.985,,,,,,,,,
Logistic Regression,cg09293816,cg03520644,cg17152757,cg16126280,0.948314607,0.802229231,0.971569839,,,,,,,,,
SVM,cg09293816,cg03520644,cg17152757,cg16126280,0.973033708,0.947396557,0.984848485,,,,,,,,,
XGBoost,cg09293816,cg03520644,cg17152757,cg16126280,0.959550562,0.88356677,0.977443609,,,,,,,,,
RandomForest,cg09293816,cg03520644,cg17152757,cg16126280,0.964044944,0.904843366,0.979899497,,,,,,,,,
Logistic Regression,cg18710784,cg03520644,cg17152757,cg16126280,0.961797753,0.856677002,0.978881988,,,,,,,,,
SVM,cg18710784,cg03520644,cg17152757,cg16126280,0.966292135,0.934245697,0.981036662,,,,,,,,,
XGBoost,cg18710784,cg03520644,cg17152757,cg16126280,0.961797753,0.894205068,0.978670013,,,,,,,,,
RandomForest,cg18710784,cg03520644,cg17152757,cg16126280,0.970786517,0.917994226,0.983688833,,,,,,,,,
Logistic Regression,cg22877509,cg03520644,cg17152757,cg16126280,0.957303371,0.82601839,0.976514215,,,,,,,,,
SVM,cg22877509,cg03520644,cg17152757,cg16126280,0.973033708,0.938014541,0.98488665,,,,,,,,,
XGBoost,cg22877509,cg03520644,cg17152757,cg16126280,0.964044944,0.914225382,0.979848866,,,,,,,,,
RandomForest,cg22877509,cg03520644,cg17152757,cg16126280,0.970786517,0.90861221,0.983729662,,,,,,,,,
Logistic Regression,cg24848035,cg03520644,cg17152757,cg16126280,0.973033708,0.881722442,0.985111663,,,,,,,,,
SVM,cg24848035,cg03520644,cg17152757,cg16126280,0.986516854,0.954934246,0.992481203,,,,,,,,,
XGBoost,cg24848035,cg03520644,cg17152757,cg16126280,0.97752809,0.940527104,0.987437186,,,,,,,,,
RandomForest,cg24848035,cg03520644,cg17152757,cg16126280,0.982022472,0.93365765,0.99,,,,,,,,,
Logistic Regression,cg26405020,cg03520644,cg17152757,cg16126280,0.966292135,0.859189565,0.981412639,,,,,,,,,
SVM,cg26405020,cg03520644,cg17152757,cg16126280,0.973033708,0.928632524,0.984924623,,,,,,,,,
XGBoost,cg26405020,cg03520644,cg17152757,cg16126280,0.959550562,0.892948786,0.977386935,,,,,,,,,
RandomForest,cg26405020,cg03520644,cg17152757,cg16126280,0.970786517,0.90861221,0.983729662,,,,,,,,,
Logistic Regression,cg27494647,cg03520644,cg17152757,cg16126280,0.961797753,0.866059018,0.97882939,,,,,,,,,
SVM,cg27494647,cg03520644,cg17152757,cg16126280,0.973033708,0.919250508,0.984962406,,,,,,,,,
XGBoost,cg27494647,cg03520644,cg17152757,cg16126280,0.970786517,0.927376243,0.983647799,,,,,,,,,
RandomForest,cg27494647,cg03520644,cg17152757,cg16126280,0.975280899,0.929888806,0.986198243,,,,,,,,,
Logistic Regression,cg01158680,cg09554951,cg17152757,cg16126280,0.952808989,0.785977761,0.974233129,,,,,,,,,
SVM,cg01158680,cg09554951,cg17152757,cg16126280,0.97752809,0.94990912,0.987405542,,,,,,,,,
XGBoost,cg01158680,cg09554951,cg17152757,cg16126280,0.964044944,0.876697316,0.980049875,,,,,,,,,
RandomForest,cg01158680,cg09554951,cg17152757,cg16126280,0.982022472,0.93365765,0.99,,,,,,,,,
Logistic Regression,cg04037038,cg09554951,cg17152757,cg16126280,0.934831461,0.729017428,0.964504284,,,,,,,,,
SVM,cg04037038,cg09554951,cg17152757,cg16126280,0.968539326,0.954266011,0.982233503,,,,,,,,,
XGBoost,cg04037038,cg09554951,cg17152757,cg16126280,0.959550562,0.855420721,0.97761194,,,,,,,,,
RandomForest,cg04037038,cg09554951,cg17152757,cg16126280,0.968539326,0.916737945,0.98241206,,,,,,,,,
Logistic Regression,cg07445246,cg09554951,cg17152757,cg16126280,0.95505618,0.824762108,0.975247525,,,,,,,,,
SVM,cg07445246,cg09554951,cg17152757,cg16126280,0.975280899,0.958034855,0.986093552,,,,,,,,,
XGBoost,cg07445246,cg09554951,cg17152757,cg16126280,0.959550562,0.892948786,0.977386935,,,,,,,,,
RandomForest,cg07445246,cg09554951,cg17152757,cg16126280,0.966292135,0.906099647,0.981179423,,,,,,,,,
Logistic Regression,cg09293816,cg09554951,cg17152757,cg16126280,0.934831461,0.729017428,0.964504284,,,,,,,,,
SVM,cg09293816,cg09554951,cg17152757,cg16126280,0.964044944,0.932989415,0.979746835,,,,,,,,,
XGBoost,cg09293816,cg09554951,cg17152757,cg16126280,0.966292135,0.896717631,0.981226533,,,,,,,,,
RandomForest,cg09293816,cg09554951,cg17152757,cg16126280,0.97752809,0.931145087,0.987468672,,,,,,,,,
Logistic Regression,cg18710784,cg09554951,cg17152757,cg16126280,0.943820225,0.771570619,0.969249692,,,,,,,,,
SVM,cg18710784,cg09554951,cg17152757,cg16126280,0.968539326,0.944883994,0.982278481,,,,,,,,,
XGBoost,cg18710784,cg09554951,cg17152757,cg16126280,0.964044944,0.876697316,0.980049875,,,,,,,,,
RandomForest,cg18710784,cg09554951,cg17152757,cg16126280,0.973033708,0.909868491,0.985,,,,,,,,,
Logistic Regression,cg22877509,cg09554951,cg17152757,cg16126280,0.946067416,0.782208917,0.97044335,,,,,,,,,
SVM,cg22877509,cg09554951,cg17152757,cg16126280,0.968539326,0.926119962,0.982367758,,,,,,,,,
XGBoost,cg22877509,cg09554951,cg17152757,cg16126280,0.959550562,0.88356677,0.977443609,,,,,,,,,
RandomForest,cg22877509,cg09554951,cg17152757,cg16126280,0.973033708,0.909868491,0.985,,,,,,,,,
Logistic Regression,cg24848035,cg09554951,cg17152757,cg16126280,0.968539326,0.869827863,0.982630273,,,,,,,,,
SVM,cg24848035,cg09554951,cg17152757,cg16126280,0.982022472,0.961803699,0.989924433,,,,,,,,,
XGBoost,cg24848035,cg09554951,cg17152757,cg16126280,0.984269663,0.953677964,0.991217064,,,,,,,,,
RandomForest,cg24848035,cg09554951,cg17152757,cg16126280,0.982022472,0.952421683,0.989949749,,,,,,,,,
Logistic Regression,cg26405020,cg09554951,cg17152757,cg16126280,0.950561798,0.78472148,0.972972973,,,,,,,,,
SVM,cg26405020,cg09554951,cg17152757,cg16126280,0.964044944,0.923607399,0.97979798,,,,,,,,,
XGBoost,cg26405020,cg09554951,cg17152757,cg16126280,0.961797753,0.884823051,0.978723404,,,,,,,,,
RandomForest,cg26405020,cg09554951,cg17152757,cg16126280,0.975280899,0.929888806,0.986198243,,,,,,,,,
Logistic Regression,cg27494647,cg09554951,cg17152757,cg16126280,0.957303371,0.82601839,0.976514215,,,,,,,,,
SVM,cg27494647,cg09554951,cg17152757,cg16126280,0.975280899,0.948652839,0.986128625,,,,,,,,,
XGBoost,cg27494647,cg09554951,cg17152757,cg16126280,0.957303371,0.882310489,0.976160602,,,,,,,,,
RandomForest,cg27494647,cg09554951,cg17152757,cg16126280,0.979775281,0.941783385,0.988707654,,,,,,,,,
Logistic Regression,cg01158680,cg10266490,cg17152757,cg16126280,0.961797753,0.847294986,0.978934325,,,,,,,,,
SVM,cg01158680,cg10266490,cg17152757,cg16126280,0.975280899,0.948652839,0.986128625,,,,,,,,,
XGBoost,cg01158680,cg10266490,cg17152757,cg16126280,0.957303371,0.891692505,0.976100629,,,,,,,,,
RandomForest,cg01158680,cg10266490,cg17152757,cg16126280,0.973033708,0.928632524,0.984924623,,,,,,,,,
Logistic Regression,cg04037038,cg10266490,cg17152757,cg16126280,0.964044944,0.857933283,0.980148883,,,,,,,,,
SVM,cg04037038,cg10266490,cg17152757,cg16126280,0.975280899,0.948652839,0.986128625,,,,,,,,,
XGBoost,cg04037038,cg10266490,cg17152757,cg16126280,0.961797753,0.894205068,0.978670013,,,,,,,,,
RandomForest,cg04037038,cg10266490,cg17152757,cg16126280,0.973033708,0.928632524,0.984924623,,,,,,,,,
Decision Tree,cg07445246,cg10266490,cg17152757,cg16126280,0.966292135,0.886079333,0.98,,,,,,,,,
SVM,cg07445246,cg10266490,cg17152757,cg16126280,0.982022472,0.961803699,0.989924433,,,,,,,,,
XGBoost,cg07445246,cg10266490,cg17152757,cg16126280,0.973033708,0.919250508,0.984962406,,,,,,,,,
RandomForest,cg07445246,cg10266490,cg17152757,cg16126280,0.968539326,0.897973912,0.9825,,,,,,,,,
Logistic Regression,cg09293816,cg10266490,cg17152757,cg16126280,0.957303371,0.835400406,0.97645601,,,,,,,,,
SVM,cg09293816,cg10266490,cg17152757,cg16126280,0.97752809,0.94990912,0.987405542,,,,,,,,,
XGBoost,cg09293816,cg10266490,cg17152757,cg16126280,0.959550562,0.902330803,0.977329975,,,,,,,,,
RandomForest,cg09293816,cg10266490,cg17152757,cg16126280,0.970786517,0.917994226,0.983688833,,,,,,,,,
Logistic Regression,cg18710784,cg10266490,cg17152757,cg16126280,0.968539326,0.888591896,0.982543641,,,,,,,,,
SVM,cg18710784,cg10266490,cg17152757,cg16126280,0.975280899,0.948652839,0.986128625,,,,,,,,,
XGBoost,cg18710784,cg10266490,cg17152757,cg16126280,0.964044944,0.904843366,0.979899497,,,,,,,,,
RandomForest,cg18710784,cg10266490,cg17152757,cg16126280,0.970786517,0.927376243,0.983647799,,,,,,,,,
Logistic Regression,cg22877509,cg10266490,cg17152757,cg16126280,0.961797753,0.856677002,0.978881988,,,,,,,,,
SVM,cg22877509,cg10266490,cg17152757,cg16126280,0.973033708,0.928632524,0.984924623,,,,,,,,,
XGBoost,cg22877509,cg10266490,cg17152757,cg16126280,0.959550562,0.902330803,0.977329975,,,,,,,,,
RandomForest,cg22877509,cg10266490,cg17152757,cg16126280,0.968539326,0.907355929,0.98245614,,,,,,,,,
Logistic Regression,cg24848035,cg10266490,cg17152757,cg16126280,0.97752809,0.902999038,0.987562189,,,,,,,,,
SVM,cg24848035,cg10266490,cg17152757,cg16126280,0.986516854,0.964316262,0.992462312,,,,,,,,,
XGBoost,cg24848035,cg10266490,cg17152757,cg16126280,0.97752809,0.921763071,0.9875,,,,,,,,,
RandomForest,cg24848035,cg10266490,cg17152757,cg16126280,0.982022472,0.943039666,0.989974937,,,,,,,,,
Logistic Regression,cg26405020,cg10266490,cg17152757,cg16126280,0.968539326,0.869827863,0.982630273,,,,,,,,,
SVM,cg26405020,cg10266490,cg17152757,cg16126280,0.973033708,0.947396557,0.984848485,,,,,,,,,
XGBoost,cg26405020,cg10266490,cg17152757,cg16126280,0.964044944,0.895461349,0.979949875,,,,,,,,,
RandomForest,cg26405020,cg10266490,cg17152757,cg16126280,0.968539326,0.916737945,0.98241206,,,,,,,,,
Logistic Regression,cg27494647,cg10266490,cg17152757,cg16126280,0.961797753,0.866059018,0.97882939,,,,,,,,,
SVM,cg27494647,cg10266490,cg17152757,cg16126280,0.973033708,0.947396557,0.984848485,,,,,,,,,
XGBoost,cg27494647,cg10266490,cg17152757,cg16126280,0.957303371,0.891692505,0.976100629,,,,,,,,,
RandomForest,cg27494647,cg10266490,cg17152757,cg16126280,0.968539326,0.916737945,0.98241206,,,,,,,,,
Logistic Regression,cg01158680,cg14502484,cg17152757,cg16126280,0.961797753,0.847294986,0.978934325,,,,,,,,,
SVM,cg01158680,cg14502484,cg17152757,cg16126280,0.975280899,0.958034855,0.986093552,,,,,,,,,
XGBoost,cg01158680,cg14502484,cg17152757,cg16126280,0.966292135,0.915481664,0.981132075,,,,,,,,,
RandomForest,cg01158680,cg14502484,cg17152757,cg16126280,0.975280899,0.920506789,0.986232791,,,,,,,,,
Logistic Regression,cg04037038,cg14502484,cg17152757,cg16126280,0.946067416,0.782208917,0.97044335,,,,,,,,,
SVM,cg04037038,cg14502484,cg17152757,cg16126280,0.961797753,0.950497167,0.978343949,,,,,,,,,
XGBoost,cg04037038,cg14502484,cg17152757,cg16126280,0.964044944,0.904843366,0.979899497,,,,,,,,,
RandomForest,cg04037038,cg14502484,cg17152757,cg16126280,0.966292135,0.915481664,0.981132075,,,,,,,,,
Decision Tree,cg07445246,cg14502484,cg17152757,cg16126280,0.95505618,0.863546456,0.97627965,,,,,,,,,
SVM,cg07445246,cg14502484,cg17152757,cg16126280,0.973033708,0.96616059,0.984771574,,,,,,,,,
XGBoost,cg07445246,cg14502484,cg17152757,cg16126280,0.95505618,0.871672191,0.974937343,,,,,,,,,
RandomForest,cg07445246,cg14502484,cg17152757,cg16126280,0.961797753,0.903587084,0.978616352,,,,,,,,,
Logistic Regression,cg09293816,cg14502484,cg17152757,cg16126280,0.952808989,0.804741794,0.974106042,,,,,,,,,
SVM,cg09293816,cg14502484,cg17152757,cg16126280,0.97752809,0.94990912,0.987405542,,,,,,,,,
XGBoost,cg09293816,cg14502484,cg17152757,cg16126280,0.968539326,0.926119962,0.982367758,,,,,,,,,
RandomForest,cg09293816,cg14502484,cg17152757,cg16126280,0.979775281,0.932401369,0.98873592,,,,,,,,,
Logistic Regression,cg18710784,cg14502484,cg17152757,cg16126280,0.952808989,0.823505827,0.973977695,,,,,,,,,
SVM,cg18710784,cg14502484,cg17152757,cg16126280,0.964044944,0.951753448,0.979643766,,,,,,,,,
XGBoost,cg18710784,cg14502484,cg17152757,cg16126280,0.959550562,0.88356677,0.977443609,,,,,,,,,
RandomForest,cg18710784,cg14502484,cg17152757,cg16126280,0.966292135,0.887335614,0.981273408,,,,,,,,,
Logistic Regression,cg22877509,cg14502484,cg17152757,cg16126280,0.961797753,0.856677002,0.978881988,,,,,,,,,
SVM,cg22877509,cg14502484,cg17152757,cg16126280,0.966292135,0.934245697,0.981036662,,,,,,,,,
XGBoost,cg22877509,cg14502484,cg17152757,cg16126280,0.966292135,0.915481664,0.981132075,,,,,,,,,
RandomForest,cg22877509,cg14502484,cg17152757,cg16126280,0.968539326,0.907355929,0.98245614,,,,,,,,,
Logistic Regression,cg24848035,cg14502484,cg17152757,cg16126280,0.97752809,0.902999038,0.987562189,,,,,,,,,
SVM,cg24848035,cg14502484,cg17152757,cg16126280,0.988764045,0.97495456,0.993710692,,,,,,,,,
XGBoost,cg24848035,cg14502484,cg17152757,cg16126280,0.97752809,0.959291137,0.987373737,,,,,,,,,
RandomForest,cg24848035,cg14502484,cg17152757,cg16126280,0.986516854,0.954934246,0.992481203,,,,,,,,,
Logistic Regression,cg26405020,cg14502484,cg17152757,cg16126280,0.961797753,0.837912969,0.978986403,,,,,,,,,
SVM,cg26405020,cg14502484,cg17152757,cg16126280,0.973033708,0.938014541,0.98488665,,,,,,,,,
XGBoost,cg26405020,cg14502484,cg17152757,cg16126280,0.966292135,0.896717631,0.981226533,,,,,,,,,
RandomForest,cg26405020,cg14502484,cg17152757,cg16126280,0.97752809,0.931145087,0.987468672,,,,,,,,,
Logistic Regression,cg27494647,cg14502484,cg17152757,cg16126280,0.961797753,0.866059018,0.97882939,,,,,,,,,
SVM,cg27494647,cg14502484,cg17152757,cg16126280,0.97752809,0.94990912,0.987405542,,,,,,,,,
XGBoost,cg27494647,cg14502484,cg17152757,cg16126280,0.957303371,0.901074522,0.976040353,,,,,,,,,
RandomForest,cg27494647,cg14502484,cg17152757,cg16126280,0.968539326,0.926119962,0.982367758,,,,,,,,,
Logistic Regression,cg01158680,cg16294013,cg17152757,cg16126280,0.959550562,0.827274671,0.977777778,,,,,,,,,
SVM,cg01158680,cg16294013,cg17152757,cg16126280,0.966292135,0.953009729,0.98094028,,,,,,,,,
XGBoost,cg01158680,cg16294013,cg17152757,cg16126280,0.957303371,0.882310489,0.976160602,,,,,,,,,
RandomForest,cg01158680,cg16294013,cg17152757,cg16126280,0.968539326,0.907355929,0.98245614,,,,,,,,,
Logistic Regression,cg04037038,cg16294013,cg17152757,cg16126280,0.93258427,0.708997113,0.963414634,,,,,,,,,
SVM,cg04037038,cg16294013,cg17152757,cg16126280,0.968539326,0.954266011,0.982233503,,,,,,,,,
XGBoost,cg04037038,cg16294013,cg17152757,cg16126280,0.957303371,0.872928472,0.976220275,,,,,,,,,
RandomForest,cg04037038,cg16294013,cg17152757,cg16126280,0.959550562,0.902330803,0.977329975,,,,,,,,,
Logistic Regression,cg07445246,cg16294013,cg17152757,cg16126280,0.964044944,0.8673153,0.980099502,,,,,,,,,
SVM,cg07445246,cg16294013,cg17152757,cg16126280,0.97752809,0.968673153,0.987341772,,,,,,,,,
XGBoost,cg07445246,cg16294013,cg17152757,cg16126280,0.961797753,0.894205068,0.978670013,,,,,,,,,
